,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
118,211190,Black,Wide,138 mm,John Jacobs,JJ E16115,3500,3500,eyeframe,0,4516,0.0,,JJBOGO,2967,False
119,201622,Grey,Extra Narrow,128 mm,Vincent Chase,VC E14974,1700,1700,eyeframe,0,23346,4.75,17,VCEYE,710,False
120,134745,Black,Wide,138 mm,Vincent Chase,VC E12395,1700,1700,eyeframe,15718,81688,4.6,211,VCEYE,4861,False
121,206722,Blue,Wide,138 mm,Lenskart Air,LA E15389,1700,1700,eyeframe,0,11755,0.0,,VCEYE,766,False
122,136711,Black,Medium,134 mm,Lenskart Air,LA E12852,1700,1700,eyeframe,6106,58442,4.65,226,VCEYE,2193,False
123,216843,Purple,Medium,136 mm,Vincent Chase,VC E16906,1700,1700,eyeframe,0,40,0.0,,VCEYE,929,False
124,213355,Gold,Narrow,133 mm,Lenskart Air,LA E16565,1700,1700,eyeframe,0,382,0.0,,VCEYE,164,False
125,127290,Tortoise,Wide,140 mm,John Jacobs,JJ S11089,5000,5000,sunglasses,2555,39585,4.55,34,JJSUN,1071,False
126,149313,Blue,Wide,140 mm,Vincent Chase,VC E11797-L,1700,1700,eyeframe,1166,39231,4.55,32,VCEYE,1191,False
127,147491,Black,Wide,135 mm,Vincent Chase,VC E13919,1700,1700,eyeframe,4251,25409,4.55,52,VCEYE,4584,False
128,145983,Blue,Extra Wide,142 mm,Lenskart Air,LA E11412-N,3000,3000,eyeframe,5293,54276,4.5,111,VCEYE,4329,False
129,151703,Grey,Medium,136 mm,Lenskart Air,LA E14573,1700,1700,eyeframe,0,24348,4.75,64,VCEYE,2393,False
130,216455,Blue,Medium,136 mm,Vincent Chase,VC E16792,1700,1700,eyeframe,0,9,0.0,,VCEYE,838,False
131,213367,Black,Medium,136 mm,Lenskart Air,LA E16570,1700,1700,eyeframe,0,1012,0.0,,VCEYE,530,False
132,133686,Black,Narrow,132 mm,John Jacobs,JJ E11318,5000,5000,eyeframe,5288,57047,4.5,108,JJBOGO,5834,False
133,149080,Black,Extra Narrow,129 mm,Vincent Chase,VC E14113,1700,1700,eyeframe,2969,36706,4.55,35,VCEYE,4760,False
134,148488,Black,Narrow,130 mm,Vincent Chase,VC E14035,1700,1700,eyeframe,6584,41465,4.7,55,VCEYE,6487,False
135,149022,Pink,Wide,138 mm,Lenskart Air,LA E14101,1700,1700,eyeframe,1740,21599,4.75,35,VCEYE,3690,False
136,146273,Black,Extra Wide,144 mm,Lenskart Air,LA E11289,1700,1700,eyeframe,13084,65811,4.6,252,VCEYE,2213,False
137,216398,Black,Medium,136 mm,Vincent Chase,VC E16788,1700,1700,eyeframe,0,39,0.0,,VCEYE,1279,False
138,213369,Blue,Wide,141 mm,Lenskart Air,LA E16571,1700,1700,eyeframe,0,945,0.0,,VCEYE,1104,False
139,201373,Black,Wide,140 mm,John Jacobs,JJ E11292,5000,5000,eyeframe,0,9856,4.45,158,JJEYE,1673,False
140,148157,Grey,Narrow,133 mm,Vincent Chase,VC S13984,2000,2000,sunglasses,2609,30055,4.7,27,VCSUN,2262,False
141,201103,Gold,Wide,139 mm,Vincent Chase,VC E14938,1700,1700,eyeframe,0,27423,4.6,31,VCEYE,2400,False
142,151704,Sky Blue,Medium,136 mm,Lenskart Air,LA E14573,1700,1700,eyeframe,0,39515,4.75,64,VCEYE,1928,False
143,137980,Black,Narrow,132 mm,Lenskart Air,LA E13071,1700,1700,eyeframe,12149,32129,4.65,201,VCEYE,3176,False
144,216383,Black,Medium,136 mm,Vincent Chase,VC E16783,1700,1700,eyeframe,0,35,0.0,,VCEYE,3038,False
145,213365,Black,Narrow,133 mm,Lenskart Air,LA E16569,1700,1700,eyeframe,0,606,0.0,,VCEYE,1020,False
146,137920,Black,Wide,140 mm,John Jacobs,JJ S13025,5000,5000,sunglasses,1907,28606,4.55,16,JJSUN,1170,False
147,149190,Transparent,Narrow,131 mm,Vincent Chase,VC E10502,1700,1700,eyeframe,1579,43694,4.45,136,VCEYE,11533,False
148,145512,Black,Wide,140 mm,Vincent Chase,VC E13624,1700,1700,eyeframe,5074,60234,4.75,108,VCEYE,4121,False
149,147284,Blue,Extra Wide,143 mm,Lenskart Air,LA E11413,3000,3000,eyeframe,2638,32549,4.65,109,VCEYE,745,False
150,145696,Blue,Wide,140 mm,Lenskart Air,LA E13643,1700,1700,eyeframe,827,33087,4.6,92,VCEYE,5449,False
151,216451,Blue,Medium,136 mm,Vincent Chase,VC E16785,1700,1700,eyeframe,0,40,0.0,,VCEYE,2262,False
152,213371,Black,Medium,136 mm,Lenskart Air,LA E16572,1700,1700,eyeframe,0,1326,0.0,,VCEYE,1213,False
153,211193,Black,Wide,141 mm,John Jacobs,JJ E16116,3500,3500,eyeframe,0,7508,0.0,,JJBOGO,703,False
154,149058,Blue,Extra Wide,142 mm,Vincent Chase,VC E14105,1700,1700,eyeframe,3042,36727,4.65,61,VCEYE,3193,False
155,145974,Black,Extra Narrow,123 mm,Lenskart Air,LA 0353,1700,1700,eyeframe,4240,59742,4.75,79,VCEYE,1334,False
156,200553,Blue,Extra Wide,142 mm,Lenskart Air,LA E14832,1700,1700,eyeframe,0,23664,4.55,64,VCEYE,908,False
157,212867,Black,Wide,138 mm,Vincent Chase,VC E16455,1700,1700,eyeframe,0,619,0.0,,VCEYE,1459,False
158,211607,Black,Medium,136 mm,Lenskart Air,LA E16207,3000,3000,eyeframe,0,1418,0.0,,VCEYE,1070,False
159,205981,Black,Wide,141 mm,John Jacobs,JJ E15293,5000,5000,eyeframe,0,6589,4.5,2,JJEYE,408,False
160,148160,Gold,Narrow,133 mm,Vincent Chase,VC S13984,2000,2000,sunglasses,2532,27894,4.7,27,VCSUN,1962,False
161,209767,Grey,Medium,137 mm,Lenskart Air,LA E15849,3000,3000,eyeframe,0,5460,0.0,,VCEYE,1081,False
162,210621,Transparent,Medium,135 mm,Lenskart Air,LA E15017,1700,1700,eyeframe,0,6456,0.0,,VCEYE,743,False
163,212866,Blue,Wide,138 mm,Vincent Chase,VC E16454,1700,1700,eyeframe,0,472,0.0,,VCEYE,1276,False
